         2        29       475             3.0        30.84189
         2        30       474             3.0        30.84189
         2        30       475             3.0        30.84189
         2        31       474             3.0        30.84189
         2        32       474             3.0        30.84189
         2        33       474             3.0        30.84189
         2        34       474             3.0        30.84189
         2        35       473             3.0        30.84189
         2        35       474             3.0        30.84189
         2        36       473             3.0        30.84189
         2        37       473             3.0        30.84189
         2        38       473             3.0        30.84189
         2        39       473             3.0        30.84189
         2        40       473             3.0        30.84189
         2        41       472             3.0        30.84189
         2        41       473             3.0        30.84189
         2        42       472             3.0        30.84189
         2        43       472             3.0        30.84189
         2        44       472             3.0        30.84189
         2        45       472             3.0        30.84189
         2        46       472             3.0        30.84189
         2        47       471             3.0        30.84189
         2        47       472             3.0        30.84189
         2        48       471             3.0        30.84189
         2        49       471             3.0        30.84189
         2        50       471             3.0        30.84189
         2        51       471             3.0        30.84189
         2        52       471             3.0        30.84189
         2        53       471             3.0        30.84189
         2        54       470             3.0        95.23769
         2        54       471             3.0        95.23769
         2        55       470             3.0        95.23769
         2        56       470             3.0        95.23769
         2        57       470             3.0        95.23769
         2        58       470             3.0        95.23769
         2        59       470             3.0        95.23769
         2        60       470             3.0        95.23769
         2        61       470             3.0        95.23769
         2        62       470             3.0        95.23769
         2        63       470             3.0        95.23769
         2        64       470             3.0        95.23769
         2        65       470             3.0        95.23769
         2        66       470             3.0        95.23769
         2        67       470             3.0        95.23769
         2        68       470             3.0        95.23769
         2        69       470             3.0        95.23769
         2        70       470             3.0        95.23769
         2        71       470             3.0        95.23769
         2        72       470             3.0        95.23769
         2        73       470             3.0        95.23769
         2        74       470             3.0        95.23769
         2        75       470             3.0        38.73635
         2        76       470             3.0        38.73635
         2        77       470             3.0        38.73635
         2        78       470             3.0        38.73635
         2        79       470             3.0        38.73635
         2        80       470             3.0        38.73635
         2        81       470             3.0        38.73635
         2        81       471             3.0        38.73635
         2        82       471             3.0        38.73635
         2        83       471             3.0        38.73635
         2        84       471             3.0        38.73635
         2        85       471             3.0        38.73635
         2        86       471             3.0        38.73635
         2        87       471             3.0        38.73635
         2        88       471             3.0        38.73635
         2        89       471             3.0        38.73635
         2        90       471             3.0        38.73635
         2        91       471             3.0        38.73635
         2        92       471             3.0        38.73635
         2        92       472             3.0        38.73635
         2        93       472             3.0        38.73635
         2        94       472             3.0         3.76781
         2        95       472             3.0         3.76781
         2        96       472             3.0         3.76781
         2        97       472             3.0         3.76781
         2        98       472             3.0         3.76781
         2        99       472             3.0         3.76781
         2        99       473             3.0         3.76781
         2       100       473             3.0         3.76781
         2       101       473             3.0         3.76781
         2       102       473             3.0         3.76781
         2       103       473             3.0         3.76781
         2       104       473             3.0         3.76781
         2       105       473             3.0         3.76781
         2       105       474             3.0         3.76781
         2       106       474             3.0         3.76781
         2       107       474             3.0         3.76781
         2       108       474             3.0         3.76781
         2       108       475             3.0         3.76781
         2       109       475             3.0         3.76781
         2       110       475             3.0         3.76781
         2       111       475             3.0         3.76781
         2       111       476             3.0         3.76781
         2       112       476             3.0         3.76781
         2       113       476             3.0        26.50856
         2       114       476             3.0        26.50856
         2       114       477             3.0        26.50856
         2       115       477             3.0        26.50856
         2       116       477             3.0        26.50856
         2       117       477             3.0        26.50856
         2       117       478             3.0        26.50856
         2       118       478             3.0        26.50856
         2       119       478             3.0        26.50856
         2       120       478             3.0        26.50856
         2       121       478             3.0        26.50856
         2       121       479             3.0        26.50856
         2       122       479             3.0        26.50856
         2       123       479             3.0        26.50856
         2       124       479             3.0        26.50856
         2       124       480             3.0        26.50856
         2       125       480             3.0        26.50856
         2       126       480             3.0        26.50856
         2       127       480             3.0        26.50856
         2       127       481             3.0        26.50856
         2       128       481             3.0        26.50856
         2       129       481             3.0        26.50856
         2       129       482             3.0        26.50856
         2       130       482             3.0        26.50856
         2       131       482             3.0        26.50856
         2       131       483             3.0        26.50856
         2       132       483             3.0        93.12962
         2       133       483             3.0        93.12962
         2       134       483             3.0        93.12962
         2       134       484             3.0        93.12962
         2       135       484             3.0        93.12962
         2       136       484             3.0        93.12962
         2       136       485             3.0        93.12962
         2       137       485             3.0        93.12962
         2       138       485             3.0        93.12962
         2       138       486             3.0        93.12962
         2       139       486             3.0        93.12962
         2       140       486             3.0        93.12962
         2       140       487             3.0        93.12962
         2       141       487             3.0        93.12962
         2       142       487             3.0        93.12962
         2       142       488             3.0        93.12962
         2       143       488             3.0        93.12962
         2       144       488             3.0        93.12962
         2       145       488             3.0        93.12962
         2       146       488             3.0        93.12962
         2       146       489             3.0        93.12962
         2       147       489             3.0        93.12962
         2       148       489             3.0        93.12962
         2       149       489             3.0        93.12962
         2       149       490             3.0        93.12962
         2       150       490             3.0        93.12962
         2       151       490             3.0        93.12962
         2       151       491             3.0        93.12962
         2       152       491             3.0        276.2927
         2       153       491             3.0        276.2927
         2       153       492             3.0        276.2927
         2       154       492             3.0        276.2927
         2       155       492             3.0        276.2927
         2       155       493             3.0        276.2927
         2       156       493             3.0        276.2927
         2       157       493             3.0        276.2927
         2       157       494             3.0        276.2927
         2       158       494             3.0        276.2927
         2       158       495             3.0        276.2927
         2       159       495             3.0        276.2927
         2       160       495             3.0        276.2927
         2       160       496             3.0        276.2927
         2       161       496             3.0        276.2927
         2       162       496             3.0        276.2927
         2       162       497             3.0        276.2927
         2       163       497             3.0        276.2927
         2       163       498             3.0        276.2927
         2       164       498             3.0        276.2927
         2       164       499             3.0        276.2927
         2       165       499             3.0        276.2927
         2       165       500             3.0        276.2927
         2       166       500             3.0        276.2927
         2       166       501             3.0        276.2927
         2       167       501             3.0        276.2927
         1        28       475            1.25        6.949804
         2        28       475             3.0        30.84189
